  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    53.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   7.100   1.2778   0.00746   0.00297  -0.1071   0.0236   0.5115
   7.200   1.2886   0.00751   0.00303  -0.1071   0.0231   0.5226
   7.300   1.2991   0.00757   0.00309  -0.1070   0.0215   0.5323
   7.500   1.3207   0.00766   0.00319  -0.1070   0.0199   0.5531
   7.600   1.3314   0.00770   0.00324  -0.1070   0.0197   0.5632
   7.700   1.3421   0.00775   0.00330  -0.1069   0.0191   0.5747
   7.800   1.3526   0.00781   0.00336  -0.1069   0.0183   0.5833
   7.900   1.3633   0.00785   0.00342  -0.1068   0.0176   0.5964
   8.000   1.3740   0.00790   0.00347  -0.1068   0.0168   0.6059
   8.100   1.3847   0.00794   0.00352  -0.1068   0.0165   0.6158
   8.300   1.4059   0.00804   0.00364  -0.1067   0.0159   0.6425
   8.400   1.4163   0.00810   0.00371  -0.1066   0.0153   0.6534
   8.500   1.4267   0.00816   0.00377  -0.1065   0.0144   0.6670
   8.700   1.4478   0.00824   0.00389  -0.1064   0.0135   0.6967
   8.800   1.4584   0.00829   0.00395  -0.1064   0.0134   0.7098
   8.900   1.4689   0.00833   0.00401  -0.1063   0.0132   0.7252
   9.000   1.4793   0.00838   0.00408  -0.1063   0.0129   0.7417
   9.100   1.4896   0.00843   0.00415  -0.1062   0.0125   0.7595
   9.200   1.4999   0.00848   0.00422  -0.1061   0.0121   0.7809
   9.300   1.5102   0.00852   0.00429  -0.1060   0.0116   0.8019
   9.400   1.5205   0.00856   0.00436  -0.1059   0.0111   0.8243
   9.500   1.5309   0.00859   0.00443  -0.1058   0.0109   0.8509
   9.600   1.5412   0.00863   0.00449  -0.1058   0.0109   0.8715
   9.700   1.5515   0.00866   0.00456  -0.1057   0.0108   0.8942
   9.800   1.5616   0.00869   0.00463  -0.1055   0.0106   0.9200
   9.900   1.5712   0.00874   0.00472  -0.1053   0.0103   0.9461
  10.000   1.5794   0.00876   0.00480  -0.1048   0.0099   0.9796
  10.100   1.5896   0.00883   0.00488  -0.1046   0.0095   1.0000
  10.200   1.5997   0.00891   0.00495  -0.1045   0.0091   1.0000
  10.300   1.6097   0.00898   0.00502  -0.1044   0.0088   1.0000
  10.400   1.6199   0.00905   0.00508  -0.1043   0.0087   1.0000
  10.500   1.6300   0.00912   0.00515  -0.1041   0.0086   1.0000
  10.600   1.6400   0.00920   0.00522  -0.1040   0.0086   1.0000
  10.700   1.6500   0.00927   0.00529  -0.1039   0.0085   1.0000
  10.800   1.6600   0.00935   0.00536  -0.1037   0.0085   1.0000
  10.900   1.6698   0.00944   0.00544  -0.1036   0.0083   1.0000
  11.000   1.6795   0.00953   0.00552  -0.1034   0.0081   1.0000
  11.100   1.6891   0.00962   0.00561  -0.1032   0.0079   1.0000
  11.200   1.6987   0.00971   0.00570  -0.1030   0.0077   1.0000
  11.300   1.7083   0.00980   0.00578  -0.1028   0.0075   1.0000
  11.400   1.7180   0.00989   0.00586  -0.1026   0.0072   1.0000
  11.500   1.7276   0.00998   0.00594  -0.1024   0.0070   1.0000
  11.600   1.7371   0.01007   0.00603  -0.1022   0.0068   1.0000
  11.700   1.7467   0.01015   0.00610  -0.1020   0.0067   1.0000
  11.800   1.7563   0.01023   0.00618  -0.1018   0.0067   1.0000
  11.900   1.7658   0.01032   0.00626  -0.1016   0.0067   1.0000
  12.000   1.7753   0.01040   0.00635  -0.1013   0.0066   1.0000
  12.100   1.7847   0.01049   0.00643  -0.1011   0.0066   1.0000
  12.200   1.7940   0.01058   0.00652  -0.1009   0.0066   1.0000
  12.300   1.8032   0.01068   0.00661  -0.1006   0.0065   1.0000
  12.400   1.8122   0.01078   0.00671  -0.1003   0.0063   1.0000
  12.500   1.8209   0.01090   0.00682  -0.1000   0.0061   1.0000
  12.600   1.8296   0.01102   0.00693  -0.0996   0.0060   1.0000
  12.700   1.8384   0.01112   0.00703  -0.0993   0.0058   1.0000
  12.800   1.8472   0.01124   0.00714  -0.0989   0.0057   1.0000
  12.900   1.8559   0.01134   0.00724  -0.0986   0.0055   1.0000
  13.000   1.8646   0.01145   0.00734  -0.0983   0.0053   1.0000
  13.100   1.8732   0.01155   0.00745  -0.0979   0.0052   1.0000
  13.200   1.8817   0.01166   0.00755  -0.0975   0.0051   1.0000
